names	x.pos	y.pos	color	alias	FC	NAC002	AtbZIP52	PIF3	MYB3	ZAT10	ERF055	VIP1	ERF014	NAC018	NAP	ANAC032	RGA	ATHB_21	ATHB_6	SVP	ABI5	IBH1	BRC1	ERF035	GBF2	PDF2	HSFB2B	TCX2	WRKY18	ABF3	ATHB_40	ZAT6	DREB2A	AtMYB56	ERF003	NAC6_ORE1	HAT2	SPCH	DOF5_4	NAC102	ATHB_53	HEC1
AT5G53210	-1497.6005859375	125.833969116211	#006600	SPCH	-1.15	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0
AT5G53490	-1983.96199564705	-270.262756347656	#3399FF		-1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
AT5G53760	-33.9436096691092	-1811.65051269531	#3399FF	ATMLO11	-1.28	0	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	1
AT5G53970	758.274820759197	459.882354736328	#FF0033	TAT7	1.17	1	1	0	1	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	0	1
AT5G53980	1048.69152832031	-302.340179443359	#9900FF	ATHB52	1.12	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0
AT5G54080	807.394462344917	-1911.44299316406	#3399FF	AtHGO	-1.23	1	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	0	1	0	1	0	0
AT5G54160	-273.943430378338	-1971.65209960938	#3399FF	ATOMT1	1.76	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	0	0	1	1	1	1	1	1
AT5G54300	598.273722126385	419.882904052734	#FF0033		2.97	1	0	0	1	1	0	0	0	1	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0	1
AT5G54490	-677.067687988281	855.141784667969	#3399FF	PBP1	-2.06	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	1	1	1	0	0	0	1	1	1	0	1	0
AT5G54510	1183.78263139259	-84.0441589355469	#FF0033	DFL1	-1.25	1	1	0	0	1	0	1	0	0	0	1	0	1	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	0	1	1
AT5G54670	-2401.27730513084	-1279.22045898438	#3399FF	ATK3	1.25	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	1
AT5G55180	-275.364817097088	-1486.279296875	#FF0033		1.09	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	1	1	0	0	0	1	1	1	0	0	1	1	0	0	1	0	1	1	1
AT5G55220	-2223.96175150643	-470.262512207031	#3399FF		-1.03	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0
AT5G55400	-355.365091755291	-1406.279296875	#FF0033		1.31	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
AT5G55520	-1742.94384765625	-737.277160644531	#3399FF		1.05	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
AT5G55740	-2063.96175150643	-70.2627258300781	#3399FF	CRR21	-1.29	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
AT5G55820	-1234.12369771232	-1102.67236328125	#FF0033	WYR	1.06	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G56540	-348.052581787109	985.991312458416	#3399FF	AGP14	-1.66	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0
AT5G56580	-2001.27730513084	-1039.22045898438	#3399FF	ANQ1	1.06	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
AT5G57030	-2143.96175150643	-390.262451171875	#3399FF	LUT2	-1.37	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0
AT5G57050	-1357.47985839844	811.608437056657	#3399FF	ABI2	1.36	0	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0
AT5G57170	-1743.9605308033	-110.262756347656	#3399FF		-1.11	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1
AT5G57240	967.394340274605	-1871.44299316406	#3399FF	ORP4C	-1.04	1	0	0	0	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	1
AT5G57340	1047.39360785273	-1991.44299316406	#3399FF		1.14	0	1	0	1	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	1	1
AT5G57410	-2001.27730513084	-1279.22045898438	#3399FF		1.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	1	0	0	1	1	0	0	0
AT5G57660	518.717834472656	-1700.60144042969	#006600	ATCOL5	-1.74	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	1	0	0	0	1	0	0	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1
AT5G57760	1811.97766113281	-359.738128662109	#3399FF		-1.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
AT5G57900	973.554984805855	-1354.96362304688	#FF0033	SKIP1	-1.01	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	1
AT5G57910	887.394462344917	-1871.44299316406	#3399FF		1.79	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	1
AT5G58650	733.555167911324	-1434.96362304688	#FF0033	PSY1	1.08	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	1
AT5G58670	-193.943247272869	-1971.65209960938	#3399FF	ATPLC	-2.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1
AT5G58770	603.89652486076	869.578979492188	#3399FF	AtcPT4	-1.59	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	0	1	0	0	0	0	1	0	0
AT5G59010	1023.78299760353	-44.0441741943359	#FF0033	BSK5	1.16	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0
AT5G59400	683.896646931072	789.579650878906	#3399FF		1.03	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0
AT5G59845	142.855560302734	671.821472167969	#FF0033		2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0
AT5G59870	-1761.27388716209	-1319.22045898438	#3399FF	HTA6	1.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0
AT5G60210	-1234.12369771232	-1222.67236328125	#FF0033	RIP5	1.01	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0
AT5G60840	1571.97570800781	-239.738098144531	#3399FF		-1.42	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0
AT5G60850	859.841857910156	-1018.14685058594	#9900FF	OBP4	-1.15	1	0	0	1	1	0	0	1	1	1	1	0	0	0	0	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1
AT5G61000	-1921.27657270897	-1279.22045898438	#3399FF	ATRPA70D	1.14	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0
AT5G61570	-593.94388814201	-1731.650390625	#3399FF		-1.66	1	0	0	1	0	1	0	0	1	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	1
AT5G61810	-355.365091755291	-1486.279296875	#FF0033	APC1	1.07	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	1	1	0	0	0	1	0	1	0	0
AT5G61820	-1053.81494140625	411.337668900374	#FF0033		2.32	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	1	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	1
AT5G62480	-1117.47985839844	931.607399459001	#3399FF	ATGSTU9	1.25	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0
AT5G62710	-1074.12394185295	-1222.67236328125	#FF0033		1.23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	1	1	0	0	1
AT5G62790	-1373.66568320895	119.775127948274	#FF0033	DXR	-1.13	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
AT5G63790	-1093.24182128906	667.970436568376	#006600	ANAC102	-1.31	0	0	0	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1
AT5G63800	1264.19864701759	-846.166198730469	#FF0033	BGAL6	-2.62	1	0	0	1	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	1	0	0	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1
AT5G63950	-2401.27730513084	-1239.22045898438	#3399FF	CHR24	1.11	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G64100	-188.052810668945	1065.99051900138	#3399FF		-1.66	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	0	0	0	0	1	0	1	0	1	1
AT5G64230	-1117.47985839844	971.60660600197	#3399FF		1.03	1	1	0	0	1	1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	0	0
AT5G64260	733.555167911324	-1394.96362304688	#FF0033	EXL2	3.07	0	1	0	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1
AT5G64330	1733.00744628906	36.9389262245928	#3399FF	JK218	1.14	1	1	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	1
AT5G64580	-1823.95967631112	-150.262771606445	#3399FF	EMB3144	1.07	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0
AT5G65020	-193.943247272869	-1731.650390625	#3399FF	ANNAT2	-1.17	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0
AT5G65120	-1921.27657270897	-999.22021484375	#3399FF		1.12	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	0	1	0	0
AT5G65350	-1761.27388716209	-1239.22045898438	#3399FF	HTR11	1.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
AT5G65360	-2401.27730513084	-1319.22045898438	#3399FF	H3.1	1.27	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
AT5G65380	1024.19864701759	-846.166198730469	#FF0033		-1.51	1	1	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1
AT5G66080	1023.78299760353	-4.04417419433594	#FF0033	APD9	1.41	1	0	0	1	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	1	0	1
AT5G66230	-1921.27657270897	-959.220397949219	#3399FF		1.15	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0
AT5G66590	1139.61279296875	-346.167633056641	#FF0033		-1.39	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	1	1
AT5G66690	1731.97570800781	-439.738159179688	#3399FF	UGT72E2	-6.91	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0
AT5G66700	-740.274658203125	324.335693359375	#9900FF	ATHB53	3.63	1	0	0	0	0	0	0	0	1	1	1	0	0	1	0	1	0	1	0	1	1	0	0	0	1	1	1	0	0	0	0	1	1	1	0	0	1
AT5G67060	1503.14749955666	-3.15851593017578	#006600	HEC1	1.37	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	1
AT5G67100	-1921.27657270897	-1319.22045898438	#3399FF	ICU2	1.18	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G67270	-2401.27730513084	-1039.22045898438	#3399FF	ATEB1C	1.1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G67600	-188.052810668945	905.991678669353	#3399FF	WIH1	-1.16	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0
